"resource","consumer"
"Species 67","Species 91"
"Species 67","Species 95"
"Species 67","Species 111"
"Species 68","Species 83"
"Species 68","Species 91"
"Species 68","Species 95"
"Species 69","Species 68"
"Species 69","Species 83"
"Species 69","Species 91"
"Species 69","Species 95"
"Species 70","Species 68"
"Species 70","Species 69"
"Species 70","Species 71"
"Species 70","Species 83"
"Species 70","Species 91"
"Species 70","Species 95"
"Species 71","Species 103"
"Species 72","Species 16"
"Species 72","Species 24"
"Species 72","Species 25"
"Species 72","Species 27"
"Species 72","Species 47"
"Species 72","Species 48"
"Species 72","Species 49"
"Species 72","Species 50"
"Species 72","Species 51"
"Species 72","Species 52"
"Species 72","Species 53"
"Species 72","Species 54"
"Species 72","Species 55"
"Species 72","Species 56"
"Species 72","Species 57"
"Species 72","Species 59"
"Species 72","Species 61"
"Species 72","Species 64"
"Species 72","Species 65"
"Species 72","Species 66"
"Species 72","Species 67"
"Species 72","Species 68"
"Species 72","Species 69"
"Species 73","Species 24"
"Species 73","Species 25"
"Species 73","Species 28"
"Species 73","Species 29"
"Species 73","Species 34"
"Species 73","Species 35"
"Species 73","Species 36"
"Species 73","Species 37"
"Species 73","Species 48"
"Species 73","Species 54"
"Species 73","Species 55"
"Species 73","Species 56"
"Species 73","Species 57"
"Species 73","Species 59"
"Species 73","Species 61"
"Species 73","Species 63"
"Species 73","Species 67"
"Species 73","Species 68"
"Species 73","Species 69"
"Species 73","Species 70"
"Species 73","Species 71"
"Species 74","Species 6"
"Species 74","Species 7"
"Species 74","Species 9"
"Species 74","Species 10"
"Species 74","Species 13"
"Species 74","Species 14"
"Species 74","Species 15"
"Species 74","Species 18"
"Species 74","Species 19"
"Species 74","Species 21"
"Species 74","Species 22"
"Species 74","Species 23"
"Species 74","Species 24"
"Species 74","Species 25"
"Species 74","Species 26"
"Species 74","Species 27"
"Species 74","Species 40"
"Species 74","Species 42"
"Species 74","Species 45"
"Species 74","Species 56"
"Species 74","Species 58"
"Species 74","Species 60"
"Species 74","Species 62"
"Species 75","Species 24"
"Species 75","Species 25"
"Species 75","Species 28"
"Species 75","Species 29"
"Species 75","Species 34"
"Species 75","Species 35"
"Species 75","Species 36"
"Species 75","Species 37"
"Species 75","Species 48"
"Species 75","Species 54"
"Species 75","Species 55"
"Species 75","Species 56"
"Species 75","Species 57"
"Species 75","Species 59"
"Species 75","Species 61"
"Species 75","Species 63"
"Species 75","Species 67"
"Species 75","Species 68"
"Species 75","Species 69"
"Species 75","Species 70"
"Species 75","Species 71"
"Species 76","Species 6"
"Species 76","Species 7"
"Species 76","Species 9"
"Species 76","Species 10"
"Species 76","Species 13"
"Species 76","Species 14"
"Species 76","Species 15"
"Species 76","Species 18"
"Species 76","Species 19"
"Species 76","Species 21"
"Species 76","Species 22"
"Species 76","Species 23"
"Species 76","Species 24"
"Species 76","Species 25"
"Species 76","Species 26"
"Species 76","Species 27"
"Species 76","Species 40"
"Species 76","Species 42"
"Species 76","Species 45"
"Species 76","Species 56"
"Species 76","Species 58"
"Species 76","Species 60"
"Species 76","Species 62"
"Species 77","Species 16"
"Species 77","Species 24"
"Species 77","Species 25"
"Species 77","Species 27"
"Species 77","Species 28"
"Species 77","Species 29"
"Species 77","Species 30"
"Species 77","Species 31"
"Species 77","Species 32"
"Species 77","Species 33"
"Species 77","Species 34"
"Species 77","Species 35"
"Species 77","Species 36"
"Species 77","Species 37"
"Species 77","Species 47"
"Species 77","Species 48"
"Species 77","Species 49"
"Species 77","Species 50"
"Species 77","Species 51"
"Species 77","Species 52"
"Species 77","Species 53"
"Species 77","Species 54"
"Species 77","Species 55"
"Species 77","Species 56"
"Species 77","Species 57"
"Species 77","Species 59"
"Species 77","Species 61"
"Species 77","Species 64"
"Species 77","Species 65"
"Species 77","Species 66"
"Species 77","Species 67"
"Species 77","Species 68"
"Species 77","Species 69"
"Species 78","Species 6"
"Species 78","Species 7"
"Species 78","Species 9"
"Species 78","Species 10"
"Species 78","Species 13"
"Species 78","Species 14"
"Species 78","Species 15"
"Species 78","Species 18"
"Species 78","Species 19"
"Species 78","Species 21"
"Species 78","Species 22"
"Species 78","Species 23"
"Species 78","Species 24"
"Species 78","Species 25"
"Species 78","Species 26"
"Species 78","Species 27"
"Species 78","Species 40"
"Species 78","Species 42"
"Species 78","Species 45"
"Species 78","Species 48"
"Species 78","Species 50"
"Species 78","Species 52"
"Species 78","Species 54"
"Species 78","Species 57"
"Species 78","Species 58"
"Species 78","Species 60"
"Species 78","Species 62"
"Species 79","Species 24"
"Species 79","Species 25"
"Species 79","Species 28"
"Species 79","Species 29"
"Species 79","Species 34"
"Species 79","Species 35"
"Species 79","Species 36"
"Species 79","Species 37"
"Species 79","Species 48"
"Species 79","Species 54"
"Species 79","Species 55"
"Species 79","Species 56"
"Species 79","Species 57"
"Species 79","Species 59"
"Species 79","Species 61"
"Species 79","Species 63"
"Species 79","Species 67"
"Species 79","Species 68"
"Species 79","Species 69"
"Species 79","Species 70"
"Species 79","Species 71"
"Species 80","Species 6"
"Species 80","Species 7"
"Species 80","Species 9"
"Species 80","Species 10"
"Species 80","Species 17"
"Species 80","Species 18"
"Species 80","Species 19"
"Species 81","Species 24"
"Species 81","Species 25"
"Species 81","Species 28"
"Species 81","Species 29"
"Species 81","Species 34"
"Species 81","Species 35"
"Species 81","Species 36"
"Species 81","Species 37"
"Species 81","Species 48"
"Species 81","Species 54"
"Species 81","Species 55"
"Species 81","Species 56"
"Species 81","Species 57"
"Species 81","Species 59"
"Species 81","Species 61"
"Species 81","Species 63"
"Species 81","Species 67"
"Species 81","Species 68"
"Species 81","Species 69"
"Species 81","Species 70"
"Species 81","Species 71"
"Species 82","Species 24"
"Species 82","Species 25"
"Species 82","Species 27"
"Species 82","Species 34"
"Species 82","Species 35"
"Species 82","Species 36"
"Species 82","Species 37"
"Species 82","Species 48"
"Species 82","Species 54"
"Species 82","Species 55"
"Species 82","Species 56"
"Species 82","Species 57"
"Species 82","Species 61"
"Species 82","Species 67"
"Species 83","Species 68"
"Species 83","Species 69"
"Species 83","Species 71"
"Species 84","Species 24"
"Species 84","Species 25"
"Species 84","Species 27"
"Species 84","Species 34"
"Species 84","Species 35"
"Species 84","Species 36"
"Species 84","Species 37"
"Species 84","Species 48"
"Species 84","Species 54"
"Species 84","Species 55"
"Species 84","Species 56"
"Species 84","Species 57"
"Species 84","Species 61"
"Species 84","Species 67"
"Species 84","Species 92"
"Species 85","Species 6"
"Species 85","Species 7"
"Species 85","Species 11"
"Species 85","Species 16"
"Species 85","Species 17"
"Species 85","Species 18"
"Species 85","Species 19"
"Species 85","Species 40"
"Species 85","Species 42"
"Species 85","Species 48"
"Species 85","Species 50"
"Species 85","Species 52"
"Species 85","Species 54"
"Species 85","Species 56"
"Species 86","Species 24"
"Species 86","Species 25"
"Species 86","Species 28"
"Species 86","Species 29"
"Species 86","Species 34"
"Species 86","Species 35"
"Species 86","Species 36"
"Species 86","Species 37"
"Species 86","Species 48"
"Species 86","Species 54"
"Species 86","Species 55"
"Species 86","Species 56"
"Species 86","Species 57"
"Species 86","Species 59"
"Species 86","Species 61"
"Species 86","Species 63"
"Species 86","Species 67"
"Species 86","Species 68"
"Species 86","Species 69"
"Species 86","Species 70"
"Species 86","Species 71"
"Species 87","Species 24"
"Species 87","Species 25"
"Species 87","Species 28"
"Species 87","Species 29"
"Species 87","Species 34"
"Species 87","Species 35"
"Species 87","Species 36"
"Species 87","Species 37"
"Species 87","Species 48"
"Species 87","Species 54"
"Species 87","Species 55"
"Species 87","Species 56"
"Species 87","Species 57"
"Species 87","Species 61"
"Species 87","Species 63"
"Species 87","Species 67"
"Species 87","Species 68"
"Species 87","Species 69"
"Species 87","Species 70"
"Species 87","Species 71"
"Species 88","Species 24"
"Species 88","Species 25"
"Species 88","Species 27"
"Species 88","Species 34"
"Species 88","Species 35"
"Species 88","Species 36"
"Species 88","Species 37"
"Species 88","Species 48"
"Species 88","Species 54"
"Species 88","Species 55"
"Species 88","Species 56"
"Species 88","Species 57"
"Species 88","Species 61"
"Species 88","Species 67"
"Species 88","Species 84"
"Species 88","Species 92"
"Species 88","Species 108"
"Species 89","Species 6"
"Species 89","Species 7"
"Species 89","Species 9"
"Species 89","Species 10"
"Species 89","Species 11"
"Species 89","Species 12"
"Species 89","Species 16"
"Species 89","Species 17"
"Species 89","Species 18"
"Species 89","Species 19"
"Species 89","Species 22"
"Species 89","Species 23"
"Species 89","Species 24"
"Species 89","Species 25"
"Species 89","Species 26"
"Species 89","Species 27"
"Species 89","Species 40"
"Species 89","Species 42"
"Species 89","Species 45"
"Species 89","Species 48"
"Species 89","Species 50"
"Species 89","Species 52"
"Species 89","Species 54"
"Species 89","Species 56"
"Species 90","Species 24"
"Species 90","Species 25"
"Species 90","Species 28"
"Species 90","Species 29"
"Species 90","Species 34"
"Species 90","Species 35"
"Species 90","Species 36"
"Species 90","Species 37"
"Species 90","Species 48"
"Species 90","Species 54"
"Species 90","Species 55"
"Species 90","Species 56"
"Species 90","Species 61"
"Species 90","Species 63"
"Species 90","Species 67"
"Species 90","Species 68"
"Species 90","Species 69"
"Species 90","Species 70"
"Species 90","Species 71"
"Species 91","Species 61"
"Species 91","Species 68"
"Species 91","Species 69"
"Species 91","Species 71"
"Species 92","Species 24"
"Species 92","Species 25"
"Species 92","Species 27"
"Species 92","Species 34"
"Species 92","Species 35"
"Species 92","Species 36"
"Species 92","Species 37"
"Species 92","Species 48"
"Species 92","Species 54"
"Species 92","Species 55"
"Species 92","Species 56"
"Species 92","Species 57"
"Species 92","Species 61"
"Species 92","Species 67"
"Species 93","Species 6"
"Species 93","Species 7"
"Species 93","Species 11"
"Species 93","Species 16"
"Species 93","Species 17"
"Species 93","Species 18"
"Species 93","Species 19"
"Species 93","Species 40"
"Species 93","Species 42"
"Species 93","Species 48"
"Species 93","Species 50"
"Species 93","Species 52"
"Species 93","Species 54"
"Species 93","Species 56"
"Species 94","Species 24"
"Species 94","Species 25"
"Species 94","Species 27"
"Species 94","Species 28"
"Species 94","Species 29"
"Species 94","Species 34"
"Species 94","Species 35"
"Species 94","Species 36"
"Species 94","Species 37"
"Species 94","Species 48"
"Species 94","Species 54"
"Species 94","Species 55"
"Species 94","Species 56"
"Species 94","Species 57"
"Species 94","Species 59"
"Species 94","Species 61"
"Species 94","Species 63"
"Species 94","Species 67"
"Species 94","Species 68"
"Species 94","Species 69"
"Species 94","Species 70"
"Species 94","Species 71"
"Species 95","Species 68"
"Species 95","Species 69"
"Species 95","Species 71"
"Species 96","Species 24"
"Species 96","Species 25"
"Species 96","Species 27"
"Species 96","Species 34"
"Species 96","Species 35"
"Species 96","Species 36"
"Species 96","Species 37"
"Species 96","Species 48"
"Species 96","Species 54"
"Species 96","Species 55"
"Species 96","Species 56"
"Species 96","Species 57"
"Species 96","Species 61"
"Species 96","Species 67"
"Species 97","Species 6"
"Species 97","Species 7"
"Species 97","Species 11"
"Species 97","Species 16"
"Species 97","Species 17"
"Species 97","Species 18"
"Species 97","Species 19"
"Species 97","Species 40"
"Species 97","Species 42"
"Species 97","Species 48"
"Species 97","Species 50"
"Species 97","Species 52"
"Species 97","Species 54"
"Species 97","Species 56"
"Species 98","Species 24"
"Species 98","Species 25"
"Species 98","Species 27"
"Species 98","Species 28"
"Species 98","Species 29"
"Species 98","Species 34"
"Species 98","Species 35"
"Species 98","Species 36"
"Species 98","Species 37"
"Species 98","Species 48"
"Species 98","Species 54"
"Species 98","Species 55"
"Species 98","Species 56"
"Species 98","Species 57"
"Species 98","Species 59"
"Species 98","Species 61"
"Species 98","Species 63"
"Species 98","Species 67"
"Species 98","Species 68"
"Species 98","Species 69"
"Species 98","Species 70"
"Species 98","Species 71"
"Species 99","Species 34"
"Species 99","Species 35"
"Species 99","Species 36"
"Species 99","Species 37"
"Species 99","Species 55"
"Species 99","Species 57"
"Species 99","Species 59"
"Species 99","Species 61"
"Species 99","Species 63"
"Species 99","Species 67"
"Species 99","Species 68"
"Species 99","Species 69"
"Species 99","Species 70"
"Species 99","Species 71"
"Species 100","Species 24"
"Species 100","Species 25"
"Species 100","Species 27"
"Species 100","Species 34"
"Species 100","Species 35"
"Species 100","Species 36"
"Species 100","Species 37"
"Species 100","Species 48"
"Species 100","Species 54"
"Species 100","Species 55"
"Species 100","Species 56"
"Species 100","Species 57"
"Species 100","Species 61"
"Species 100","Species 67"
"Species 100","Species 84"
"Species 100","Species 88"
"Species 100","Species 92"
"Species 100","Species 108"
"Species 101","Species 6"
"Species 101","Species 7"
"Species 101","Species 11"
"Species 101","Species 16"
"Species 101","Species 17"
"Species 101","Species 18"
"Species 101","Species 19"
"Species 101","Species 40"
"Species 101","Species 42"
"Species 101","Species 48"
"Species 101","Species 50"
"Species 101","Species 52"
"Species 101","Species 54"
"Species 101","Species 56"
"Species 102","Species 6"
"Species 102","Species 7"
"Species 102","Species 12"
"Species 102","Species 16"
"Species 102","Species 17"
"Species 102","Species 18"
"Species 102","Species 19"
"Species 102","Species 24"
"Species 102","Species 25"
"Species 102","Species 26"
"Species 102","Species 27"
"Species 102","Species 28"
"Species 102","Species 29"
"Species 102","Species 32"
"Species 102","Species 33"
"Species 102","Species 34"
"Species 102","Species 35"
"Species 102","Species 36"
"Species 102","Species 37"
"Species 102","Species 47"
"Species 102","Species 48"
"Species 102","Species 49"
"Species 102","Species 50"
"Species 102","Species 51"
"Species 102","Species 52"
"Species 102","Species 53"
"Species 102","Species 54"
"Species 102","Species 55"
"Species 102","Species 56"
"Species 102","Species 57"
"Species 102","Species 59"
"Species 102","Species 61"
"Species 102","Species 64"
"Species 102","Species 65"
"Species 102","Species 66"
"Species 102","Species 67"
"Species 102","Species 68"
"Species 102","Species 69"
"Species 104","Species 24"
"Species 104","Species 25"
"Species 104","Species 27"
"Species 104","Species 34"
"Species 104","Species 35"
"Species 104","Species 36"
"Species 104","Species 37"
"Species 104","Species 48"
"Species 104","Species 54"
"Species 104","Species 55"
"Species 104","Species 56"
"Species 104","Species 57"
"Species 104","Species 61"
"Species 104","Species 67"
"Species 104","Species 84"
"Species 104","Species 88"
"Species 104","Species 92"
"Species 104","Species 100"
"Species 104","Species 108"
"Species 105","Species 6"
"Species 105","Species 7"
"Species 105","Species 11"
"Species 105","Species 16"
"Species 105","Species 17"
"Species 105","Species 18"
"Species 105","Species 19"
"Species 105","Species 40"
"Species 105","Species 42"
"Species 105","Species 48"
"Species 105","Species 50"
"Species 105","Species 52"
"Species 105","Species 54"
"Species 105","Species 56"
"Species 106","Species 24"
"Species 106","Species 25"
"Species 106","Species 28"
"Species 106","Species 29"
"Species 106","Species 34"
"Species 106","Species 35"
"Species 106","Species 36"
"Species 106","Species 37"
"Species 106","Species 48"
"Species 106","Species 54"
"Species 106","Species 55"
"Species 106","Species 56"
"Species 106","Species 57"
"Species 106","Species 59"
"Species 106","Species 61"
"Species 106","Species 63"
"Species 106","Species 67"
"Species 106","Species 68"
"Species 106","Species 69"
"Species 106","Species 70"
"Species 106","Species 71"
"Species 107","Species 34"
"Species 107","Species 35"
"Species 107","Species 36"
"Species 107","Species 37"
"Species 107","Species 55"
"Species 107","Species 56"
"Species 107","Species 57"
"Species 107","Species 59"
"Species 107","Species 61"
"Species 107","Species 63"
"Species 107","Species 67"
"Species 107","Species 68"
"Species 107","Species 69"
"Species 107","Species 70"
"Species 107","Species 71"
"Species 108","Species 24"
"Species 108","Species 25"
"Species 108","Species 27"
"Species 108","Species 34"
"Species 108","Species 35"
"Species 108","Species 36"
"Species 108","Species 37"
"Species 108","Species 48"
"Species 108","Species 54"
"Species 108","Species 55"
"Species 108","Species 56"
"Species 108","Species 57"
"Species 108","Species 61"
"Species 108","Species 67"
"Species 108","Species 84"
"Species 108","Species 88"
"Species 108","Species 92"
"Species 109","Species 6"
"Species 109","Species 7"
"Species 109","Species 11"
"Species 109","Species 16"
"Species 109","Species 17"
"Species 109","Species 18"
"Species 109","Species 19"
"Species 109","Species 40"
"Species 109","Species 42"
"Species 109","Species 48"
"Species 109","Species 50"
"Species 109","Species 52"
"Species 109","Species 54"
"Species 109","Species 56"
"Species 110","Species 24"
"Species 110","Species 25"
"Species 110","Species 28"
"Species 110","Species 29"
"Species 110","Species 34"
"Species 110","Species 35"
"Species 110","Species 36"
"Species 110","Species 37"
"Species 110","Species 48"
"Species 110","Species 54"
"Species 110","Species 55"
"Species 110","Species 56"
"Species 110","Species 57"
"Species 110","Species 59"
"Species 110","Species 61"
"Species 110","Species 63"
"Species 110","Species 67"
"Species 110","Species 68"
"Species 110","Species 69"
"Species 110","Species 70"
"Species 111","Species 68"
"Species 111","Species 69"
"Species 111","Species 71"
"Species 112","Species 12"
"Species 112","Species 16"
"Species 112","Species 24"
"Species 112","Species 25"
"Species 112","Species 27"
"Species 112","Species 28"
"Species 112","Species 29"
"Species 112","Species 32"
"Species 112","Species 33"
"Species 112","Species 34"
"Species 112","Species 35"
"Species 112","Species 36"
"Species 112","Species 37"
"Species 112","Species 48"
"Species 112","Species 50"
"Species 112","Species 52"
"Species 112","Species 54"
"Species 112","Species 55"
"Species 112","Species 56"
"Species 112","Species 57"
"Species 112","Species 61"
"Species 112","Species 67"
"Species 113","Species 12"
"Species 113","Species 16"
"Species 113","Species 24"
"Species 113","Species 25"
"Species 113","Species 27"
"Species 113","Species 28"
"Species 113","Species 29"
"Species 113","Species 32"
"Species 113","Species 33"
"Species 113","Species 34"
"Species 113","Species 35"
"Species 113","Species 36"
"Species 113","Species 37"
"Species 113","Species 48"
"Species 113","Species 50"
"Species 113","Species 52"
"Species 113","Species 54"
"Species 113","Species 55"
"Species 113","Species 56"
"Species 113","Species 57"
"Species 113","Species 61"
"Species 113","Species 67"
