"resource","consumer"
"Species_125","Species_7"
"Species_126","Species_7"
"Species_127","Species_7"
"Species_128","Species_7"
"Species_129","Species_7"
"Species_130","Species_7"
"Species_131","Species_7"
"Species_132","Species_7"
"Species_133","Species_7"
"Species_134","Species_7"
"Species_135","Species_7"
"Species_203","Species_7"
"Species_238","Species_7"
"Species_33","Species_8"
"Species_34","Species_8"
"Species_51","Species_8"
"Species_81","Species_8"
"Species_82","Species_8"
"Species_83","Species_8"
"Species_84","Species_8"
"Species_86","Species_8"
"Species_90","Species_8"
"Species_91","Species_8"
"Species_93","Species_8"
"Species_94","Species_8"
"Species_96","Species_8"
"Species_98","Species_8"
"Species_100","Species_8"
"Species_101","Species_8"
"Species_102","Species_8"
"Species_103","Species_8"
"Species_105","Species_8"
"Species_106","Species_8"
"Species_107","Species_8"
"Species_108","Species_8"
"Species_109","Species_8"
"Species_110","Species_8"
"Species_111","Species_8"
"Species_112","Species_8"
"Species_114","Species_8"
"Species_115","Species_8"
"Species_116","Species_8"
"Species_117","Species_8"
"Species_118","Species_8"
"Species_119","Species_8"
"Species_123","Species_8"
"Species_124","Species_8"
"Species_125","Species_8"
"Species_126","Species_8"
"Species_127","Species_8"
"Species_128","Species_8"
"Species_129","Species_8"
"Species_130","Species_8"
"Species_131","Species_8"
"Species_132","Species_8"
"Species_133","Species_8"
"Species_134","Species_8"
"Species_135","Species_8"
"Species_203","Species_8"
"Species_241","Species_8"
"Species_33","Species_9"
"Species_34","Species_9"
"Species_36","Species_9"
"Species_50","Species_9"
"Species_51","Species_9"
"Species_52","Species_9"
"Species_86","Species_9"
"Species_90","Species_9"
"Species_91","Species_9"
"Species_93","Species_9"
"Species_94","Species_9"
"Species_96","Species_9"
"Species_98","Species_9"
"Species_100","Species_9"
"Species_101","Species_9"
"Species_102","Species_9"
"Species_103","Species_9"
"Species_203","Species_9"
"Species_33","Species_10"
"Species_34","Species_10"
"Species_35","Species_10"
"Species_37","Species_10"
"Species_66","Species_10"
"Species_83","Species_10"
"Species_105","Species_10"
"Species_106","Species_10"
"Species_109","Species_10"
"Species_110","Species_10"
"Species_111","Species_10"
"Species_112","Species_10"
"Species_127","Species_10"
"Species_128","Species_10"
"Species_129","Species_10"
"Species_130","Species_10"
"Species_131","Species_10"
"Species_132","Species_10"
"Species_133","Species_10"
"Species_134","Species_10"
"Species_135","Species_10"
"Species_203","Species_10"
"Species_241","Species_10"
"Species_35","Species_11"
"Species_49","Species_11"
"Species_50","Species_11"
"Species_59","Species_11"
"Species_75","Species_11"
"Species_79","Species_11"
"Species_86","Species_11"
"Species_89","Species_11"
"Species_90","Species_11"
"Species_96","Species_11"
"Species_100","Species_11"
"Species_101","Species_11"
"Species_103","Species_11"
"Species_106","Species_11"
"Species_109","Species_11"
"Species_111","Species_11"
"Species_114","Species_11"
"Species_115","Species_11"
"Species_119","Species_11"
"Species_121","Species_11"
"Species_130","Species_11"
"Species_132","Species_11"
"Species_179","Species_11"
"Species_238","Species_11"
"Species_242","Species_11"
"Species_35","Species_12"
"Species_79","Species_12"
"Species_109","Species_12"
"Species_111","Species_12"
"Species_119","Species_12"
"Species_121","Species_12"
"Species_132","Species_12"
"Species_33","Species_13"
"Species_120","Species_13"
"Species_122","Species_13"
"Species_123","Species_13"
"Species_125","Species_13"
"Species_16","Species_14"
"Species_33","Species_14"
"Species_55","Species_14"
"Species_120","Species_14"
"Species_122","Species_14"
"Species_123","Species_14"
"Species_125","Species_14"
"Species_132","Species_14"
"Species_171","Species_14"
"Species_36","Species_15"
"Species_37","Species_15"
"Species_38","Species_15"
"Species_63","Species_15"
"Species_68","Species_15"
"Species_70","Species_15"
"Species_71","Species_15"
"Species_72","Species_15"
"Species_73","Species_15"
"Species_74","Species_15"
"Species_75","Species_15"
"Species_76","Species_15"
"Species_80","Species_15"
"Species_86","Species_15"
"Species_91","Species_15"
"Species_92","Species_15"
"Species_94","Species_15"
"Species_97","Species_15"
"Species_99","Species_15"
"Species_104","Species_15"
"Species_108","Species_15"
"Species_183","Species_15"
"Species_200","Species_15"
"Species_76","Species_16"
"Species_77","Species_16"
"Species_79","Species_16"
"Species_94","Species_16"
"Species_96","Species_16"
"Species_100","Species_16"
"Species_103","Species_16"
"Species_124","Species_16"
"Species_129","Species_16"
"Species_130","Species_16"
"Species_133","Species_16"
"Species_134","Species_16"
"Species_156","Species_16"
"Species_158","Species_16"
"Species_162","Species_16"
"Species_164","Species_16"
"Species_165","Species_16"
"Species_166","Species_16"
"Species_167","Species_16"
"Species_168","Species_16"
"Species_169","Species_16"
"Species_170","Species_16"
"Species_172","Species_16"
"Species_173","Species_16"
"Species_175","Species_16"
"Species_180","Species_16"
"Species_184","Species_16"
"Species_185","Species_16"
"Species_189","Species_16"
"Species_190","Species_16"
"Species_191","Species_16"
"Species_192","Species_16"
"Species_195","Species_16"
"Species_197","Species_16"
"Species_198","Species_16"
"Species_199","Species_16"
"Species_206","Species_16"
"Species_220","Species_16"
